,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
2,fake,DNN,0.24019223070763074,0.0,cosine,,2.1721408367156982,0.0496182441711425
3,fake,DNN,0.7294774263108239,0.5763964158897201,spacy,,2.1721408367156982,0.0496182441711425
0,fake,DNN,0.7272727272727273,0.0,l0,,1.6442949771881104,0.0454499721527099
1,fake,DNN,0.42223314731573636,0.0,pairwise,,1.6442949771881104,0.0454499721527099
2,fake,DNN,0.5850179393017045,0.0,cosine,,1.6442949771881104,0.0454499721527099
3,fake,DNN,0.8839157508382122,0.7163392497044957,spacy,,1.6442949771881104,0.0454499721527099
0,fake,DNN,0.35416666666666663,0.0,l0,,1.1513423919677734,0.0377390384674072
1,fake,DNN,0.2169338170113969,0.0,pairwise,,1.1513423919677734,0.0377390384674072
2,fake,DNN,0.35355339059327373,0.0,cosine,,1.1513423919677734,0.0377390384674072
3,fake,DNN,0.5875059737541896,0.5299726310171123,spacy,,1.1513423919677734,0.0377390384674072
0,fake,DNN,0.5,0.0,l0,,0.19450736045837402,0.0317914485931396
1,fake,DNN,0.3360969272762575,0.0,pairwise,,0.19450736045837402,0.0317914485931396
2,fake,DNN,0.5,0.0,cosine,,0.19450736045837402,0.0317914485931396
3,fake,DNN,0.7721796383061917,0.5051654384335185,spacy,,0.19450736045837402,0.0317914485931396
0,fake,DNN,0.6333333333333333,0.0,l0,,0.8628151416778564,0.0555746555328369
1,fake,DNN,0.46598909712311054,0.0,pairwise,,0.8628151416778564,0.0555746555328369
2,fake,DNN,0.6324555320336759,0.0,cosine,,0.8628151416778564,0.0555746555328369
3,fake,DNN,0.8924968220208258,0.25878321791379527,spacy,,0.8628151416778564,0.0555746555328369
0,fake,DNN,0.225,0.0,l0,,2.7236456871032715,0.1643533706665039
1,fake,DNN,0.08098287796519686,0.0,pairwise,,2.7236456871032715,0.1643533706665039
