,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
2,polarity,RF,0.40824829046386296,0.0,cosine,,36.71542453765869,1.5424115658000002
3,polarity,RF,0.7614402945124671,0.16143006542561636,spacy,,36.71542453765869,1.5424115658000002
0,polarity,RF,0.8444444444444444,0.4700854700854701,l0,,102.86485195159912,1.5652065277
1,polarity,RF,0.7327068970668786,0.30520621747309995,pairwise,,102.86485195159912,1.5652065277
2,polarity,RF,0.8432740427115678,0.4622501635210243,cosine,,102.86485195159912,1.5652065277
3,polarity,RF,0.9783813399704415,0.8454450704097005,spacy,,102.86485195159912,1.5652065277
0,polarity,RF,1.0,0.8333333333333334,l0,,84.76995468139648,1.5259296894
1,polarity,RF,1.0,0.8019783064439235,pairwise,,84.76995468139648,1.5259296894
2,polarity,RF,1.0,0.8888888888888888,cosine,,84.76995468139648,1.5259296894
3,polarity,RF,1.0,0.9731516024262328,spacy,,84.76995468139648,1.5259296894
0,polarity,RF,0.625,0.7083333333333333,l0,,65.31826114654541,1.4722073078
1,polarity,RF,0.4576241622696326,0.5507796339456278,pairwise,,65.31826114654541,1.4722073078
2,polarity,RF,0.6249999999999999,0.7071067811865475,cosine,,65.31826114654541,1.4722073078
3,polarity,RF,0.922360636158326,0.881692328414479,spacy,,65.31826114654541,1.4722073078
0,polarity,RF,0.8333333333333334,0.6666666666666666,l0,,49.88700747489929,1.5210225581999999
1,polarity,RF,0.7168117414430624,0.5803329846765685,pairwise,,49.88700747489929,1.5210225581999999
2,polarity,RF,0.8333333333333335,0.6666666666666667,cosine,,49.88700747489929,1.5210225581999999
3,polarity,RF,0.9666289921209492,0.8936275218638128,spacy,,49.88700747489929,1.5210225581999999
0,polarity,RF,0.6153846153846154,0.46153846153846156,l0,,105.21624541282654,1.4966068268
1,polarity,RF,0.4147739924377828,0.31891564978677206,pairwise,,105.21624541282654,1.4966068268
2,polarity,RF,0.6153846153846154,0.4615384615384616,cosine,,105.21624541282654,1.4966068268
3,polarity,RF,0.914488927874279,0.8603134352458891,spacy,,105.21624541282654,1.4966068268
0,polarity,RF,0.6666666666666666,0.875,l0,,41.492311239242554,1.5005509852999999
1,polarity,RF,0.7168117414430624,0.8673636849609289,pairwise,,41.492311239242554,1.5005509852999999
2,polarity,RF,0.8333333333333335,0.9258200997725514,cosine,,41.492311239242554,1.5005509852999999
3,polarity,RF,0.9466305950237597,0.9392183117341523,spacy,,41.492311239242554,1.5005509852999999
0,polarity,RF,0.875,0.25,l0,,79.18848466873169,1.5258398056
1,polarity,RF,0.7799154245579976,0.15592892548708362,pairwise,,79.18848466873169,1.5258398056
2,polarity,RF,0.8749999999999998,0.24999999999999994,cosine,,79.18848466873169,1.5258398056
3,polarity,RF,0.9764423760122614,0.7532667160552146,spacy,,79.18848466873169,1.5258398056
